SHOP_NAME,LAT,LON
Customer7986,22.49232995,70.06290492
Customer7987,22.49232995,70.06290492
Customer7988,23.08769784,72.58549959
Customer7989,23.99866,68.94688893
Customer7990,23.05620999,72.62397001
Customer7991,23.05620999,72.62397001
Customer7992,23.08769784,72.58549959
Customer7993,22.73087217,72.87553
Customer7994,22.73087217,72.87553
Customer7995,21.61957348,73.0034952
Customer7996,23.06014,72.6554
Customer7997,21.92109927,73.07917526
Customer7998,22.65217005,72.9458148
Customer7999,23.04483649,72.665105
Customer8000,23.04483649,72.665105
Customer8001,23.0254,72.66678
Customer8002,21.20156991,72.82511556
Customer8003,23.219145,72.65202583
Customer8004,22.254565,73.18609287
Customer8005,22.254565,73.18609287
Customer8006,21.770545,72.14123503
Customer8007,23.86074,72.13984
Customer8008,23.86074,72.13984
Customer8009,22.254565,73.18609287
Customer8010,22.27222,73.19025457
Customer8011,23.00253,72.64055
Customer8012,23.00253,72.64055
Customer8013,23.09258403,72.546535
Customer8014,21.19161727,72.86982392
Customer8015,22.97351129,72.50449429
Customer8016,23.06613,72.67182
Customer8017,23.559395,73.16292638
Customer8018,22.30130891,70.77792065
Customer8019,23.14754203,72.54537707
Customer8020,23.14754203,72.54537707
Customer8021,23.14754203,72.54537707
Customer8022,23.14754203,72.54537707
Customer8023,23.14754203,72.54537707
Customer8024,22.51460946,73.49607
Customer8025,21.21857,72.86977
Customer8026,21.19893,72.78336194
Customer8027,22.822865,70.74106918
Customer8028,21.770545,72.14123503
Customer8029,22.27922845,70.7366
Customer8030,20.720625,73.07707854
Customer8031,21.20261,72.822
Customer8032,23.19902206,72.726395
Customer8033,23.00125,72.6259
Customer8034,23.05011907,72.537185
Customer8035,22.29223147,70.79580285
Customer8036,22.29223147,70.79580285
Customer8037,21.078825,72.86642289
Customer8038,21.078825,72.86642289
Customer8039,21.078825,72.86642289
Customer8040,21.078825,72.86642289
Customer8041,21.078825,72.86642289
Customer8042,21.078825,72.86642289
Customer8043,21.078825,72.86642289
Customer8044,21.078825,72.86642289
Customer8045,21.74089018,73.0577
Customer8046,21.078825,72.86642289
Customer8047,23.06909,72.65693
Customer8048,21.078825,72.86642289
Customer8049,21.078825,72.86642289
Customer8050,21.078825,72.86642289
Customer8051,21.078825,72.86642289
Customer8052,21.078825,72.86642289
Customer8053,23.00782246,72.56455739
Customer8054,21.078825,72.86642289
Customer8055,21.078825,72.86642289
Customer8056,22.26492689,73.18031114
Customer8057,21.19945812,72.83541984
Customer8058,20.765895,72.97082039
Customer8059,22.60910574,70.96323413
Customer8060,22.60910574,70.96323413
Customer8061,22.96236138,71.167005
Customer8062,23.16752356,72.58518428
Customer8063,22.96236138,71.167005
Customer8064,23.09236822,72.50641412
Customer8065,23.377615,69.77227186
Customer8066,23.377615,69.77227186
Customer8067,23.02462002,72.59000998
Customer8068,23.1026575,72.60496842
Customer8069,23.05912015,70.1299
Customer8070,23.07958393,72.625505
Customer8071,23.02019687,72.65955095
Customer8072,21.19724026,72.82750673
Customer8073,21.19760173,72.81423619
Customer8074,21.19724026,72.82750673
Customer8075,21.19760173,72.81423619
Customer8076,21.19760173,72.81423619
Customer8077,23.02019687,72.65955095
Customer8078,21.72494063,72.17492266
Customer8079,21.068485,70.5380595
Customer8080,23.15009,73.31927036
Customer8081,23.15009,73.31927036
Customer8082,23.15009,73.31927036
Customer8083,23.15009,73.31927036
Customer8084,22.39461,73.13836
Customer8085,23.11002,72.58435
Customer8086,21.23659,72.9012099
Customer8087,23.01333,72.52399
Customer8088,23.11002,72.58435
Customer8089,23.01333,72.52399
Customer8090,21.770545,72.14123503
Customer8091,20.91188771,72.90216943
Customer8092,23.18624811,72.64730127
Customer8093,22.99780082,72.66892104
Customer8094,22.30771436,73.10459
Customer8095,20.540797,72.93871755
Customer8096,23.02081,72.58942143
Customer8097,21.74089018,73.0577
Customer8098,21.74089018,73.0577
Customer8099,21.770545,72.14123503
Customer8100,22.998145,72.50214921
Customer8101,21.20685,72.82815
Customer8102,23.225335,72.62822221
Customer8103,22.999655,72.66437641
Customer8104,22.999655,72.66437641
Customer8105,22.396645,70.86639639
Customer8106,20.765895,72.97082039
Customer8107,22.27357379,73.1614615
Customer8108,22.84092,74.25139
Customer8109,22.29521,73.1738078
Customer8110,22.30017545,70.79175104
Customer8111,23.00345,72.52948
Customer8112,22.31575826,73.23606698
Customer8113,23.02387998,72.52409997
Customer8114,21.21816036,72.79505849
Customer8115,22.308945,73.21518019
Customer8116,21.14901,72.86994
Customer8117,21.71125,72.97892303
Customer8118,23.0551,72.54396
Customer8119,23.06522311,72.04931
Customer8120,20.947965,72.86557417
Customer8121,23.64129429,72.48652
Customer8122,22.99727,72.54736998
Customer8123,21.28026,73.0085645
Customer8124,21.21667,72.86541
Customer8125,21.21667,72.86541
Customer8126,23.03958706,72.505125
Customer8127,23.03958706,72.505125
Customer8128,23.34092165,72.95093
Customer8129,23.08163,72.67643
Customer8130,22.99914337,72.629515
Customer8131,23.16752356,72.58518428
Customer8132,22.73087217,72.87553
Customer8133,21.18961301,72.81555315
Customer8134,22.50571845,70.967365
Customer8135,22.98044482,72.65681292
Customer8136,21.23014686,72.926395
Customer8137,22.30556,70.76942187
Customer8138,22.30556,70.76942187
Customer8139,23.083995,72.7343972
Customer8140,23.16752356,72.58518428
Customer8141,23.03485,72.51088
Customer8142,22.56627999,72.95835003
Customer8143,22.98504911,72.62260426
Customer8144,22.7299,71.63284
Customer8145,22.98459,72.52680333
Customer8146,20.695125,72.97573459
Customer8147,22.27477599,70.7870772
Customer8148,23.04089998,72.66023004
Customer8149,22.15335,71.56336325
Customer8150,22.15335,71.56336325
Customer8151,22.7533,73.15011
Customer8152,22.954905,72.5558565
Customer8153,22.954905,72.5558565
Customer8154,21.185605,72.73465345
Customer8155,22.25851827,73.19092165
Customer8156,20.765895,72.97082039
Customer8157,21.514285,70.44713785
Customer8158,20.362665,73.00192374
Customer8159,20.362665,73.00192374
Customer8160,22.954905,72.5558565
Customer8161,23.02601,72.66304416
Customer8162,23.02601,72.66304416
Customer8163,22.53946,72.91368
Customer8164,22.67937759,72.8662501
Customer8165,23.04598,72.56233997
Customer8166,23.11342,72.58817
Customer8167,21.220605,73.39842721
Customer8168,20.943105,72.96996251
Customer8169,23.05813822,72.54817091
Customer8170,22.96955792,69.308905
Customer8171,20.35515371,72.93067
Customer8172,23.19189051,72.60857368
Customer8173,23.19189051,72.60857368
Customer8174,23.19189051,72.60857368
Customer8175,22.98459,72.52680333
Customer8176,21.19839849,72.7939306
Customer8177,23.06881,72.56643
Customer8178,23.09430333,72.56319
Customer8179,22.98106,72.61809
Customer8180,22.2469106,68.95991154
Customer8181,23.083995,72.7343972
Customer8182,20.947965,72.86557417
Customer8183,23.4547,73.29416
Customer8184,20.947965,72.86557417
Customer8185,22.96247452,72.5823824
Customer8186,22.26458018,70.7935425
Customer8187,23.06649,72.65038
Customer8188,21.74269,72.1549679
Customer8189,21.1517507,72.84274174
Customer8190,23.083995,72.7343972
Customer8191,20.324405,72.9635803
Customer8192,23.07533,72.56584
Customer8193,23.07683833,72.572
Customer8194,22.99811,72.61496
Customer8195,21.13827072,72.77378958
Customer8196,21.13827072,72.77378958
Customer8197,22.51460946,73.49607
Customer8198,21.24210643,72.7844639
Customer8199,21.738475,70.44798546
Customer8200,20.947965,72.86557417
Customer8201,20.947965,72.86557417
Customer8202,23.0637873,72.583495
Customer8203,23.04548485,72.6098484
Customer8204,22.32711557,73.169285
Customer8205,23.05491,72.63833329
Customer8206,23.05703,72.54041
Customer8207,22.94498,72.59252
Customer8208,21.2016535,72.7946087
Customer8209,23.11697986,72.58526146
Customer8210,23.02177,72.54486
Customer8211,21.14153,72.87021382
Customer8212,21.75336,72.15792
Customer8213,23.08661,72.68334
Customer8214,22.246515,73.14897576
Customer8215,21.17929001,72.86638002
Customer8216,21.15666789,72.80935601
Customer8217,22.27930002,73.23746003
Customer8218,23.05422104,72.64646891
Customer8219,20.29433726,72.84005
Customer8220,23.06106214,72.6487378
Customer8221,21.13821603,72.80432866
Customer8222,23.083995,72.7343972
Customer8223,23.24272531,72.48232935
Customer8224,21.62104,69.64391
Customer8225,22.97504013,72.62095
Customer8226,22.96236138,71.167005
Customer8227,23.05751,72.48768671
Customer8228,23.00747,72.58324
Customer8229,23.219145,72.65202583
Customer8230,23.219145,72.65202583
Customer8231,22.32711557,73.169285
Customer8232,23.000865,72.55268816
Customer8233,22.246515,73.14897576
Customer8234,23.07580687,72.68400862
Customer8235,21.11966,72.76238582
Customer8236,21.22292,72.83133
Customer8237,21.75404067,72.15703296
Customer8238,23.02723002,72.56426002
Customer8239,23.01408,72.54973
Customer8240,22.29521,73.1738078
Customer8241,23.07055,72.54292955
Customer8242,23.05141,72.61081474
Customer8243,23.115735,72.58596506
Customer8244,22.98016748,72.701425
Customer8245,23.02019687,72.65955095
Customer8246,23.00997,71.50839277
Customer8247,23.02601,72.66304416
Customer8248,22.444385,70.09762721
Customer8249,23.09430333,72.56319
Customer8250,22.69656704,72.876425
Customer8251,22.29223147,70.79580285
Customer8252,21.1935,72.78301
Customer8253,23.05011907,72.537185
Customer8254,20.91275,70.36231
Customer8255,23.07102999,72.53993003
Customer8256,21.770545,72.14123503
Customer8257,20.36462,72.92008
Customer8258,22.999655,72.66437641
Customer8259,23.02456,72.52300999
Customer8260,23.11697986,72.58526146
Customer8261,23.08842,72.56509
Customer8262,21.20261,72.80845
Customer8263,22.996025,72.60980038
Customer8264,22.89449379,72.583545
Customer8265,23.11697986,72.58526146
Customer8266,23.04970091,72.61409841
Customer8267,22.95461485,72.64884
Customer8268,21.19336509,72.80810808
Customer8269,23.05011907,72.537185
Customer8270,22.89996484,72.483105
Customer8271,23.03066397,72.58097628
Customer8272,23.03621,72.6349
Customer8273,22.246515,73.14897576
Customer8274,21.18388499,72.78290498
Customer8275,22.99657124,72.60556562
Customer8276,23.2096499,72.627415
Customer8277,22.27471,73.15161414
Customer8278,23.07267,72.65106
Customer8279,23.17608242,72.65244
Customer8280,23.07609002,72.57529999
Customer8281,23.05011907,72.537185
Customer8282,23.15836502,72.65573791
Customer8283,23.11697986,72.58526146
Customer8284,22.69656704,72.876425
Customer8285,23.01408825,72.611195
Customer8286,21.14153,72.87021382
Customer8287,22.23544373,73.182555
Customer8288,22.29223147,70.79580285
Customer8289,22.99973991,72.60215985
Customer8290,22.99811,72.61496
Customer8291,23.00520844,72.578265
Customer8292,20.720625,73.07707854
Customer8293,23.01219112,72.66785498
Customer8294,21.76003,72.11231
Customer8295,22.99657124,72.60556562
Customer8296,22.347995,73.09162277
Customer8297,21.17461,72.80009
Customer8298,22.996025,72.60980038
Customer8299,21.19893,72.78336194
Customer8300,21.20828684,72.82985192
Customer8301,22.92529,72.72818546
Customer8302,23.60633001,72.40185498
Customer8303,22.99390532,72.66014338
Customer8304,21.11966,72.76238582
Customer8305,24.17150398,72.42493556
Customer8306,23.11697986,72.58526146
Customer8307,23.02823,72.47861
Customer8308,21.230995,72.81827432
Customer8309,22.33745,73.22730619
Customer8310,23.05491,72.63833329
Customer8311,23.12527,72.57271
Customer8312,23.03495,72.55426781
Customer8313,21.12747755,72.86117531
Customer8314,23.09333,72.55722
Customer8315,23.07488,72.54766
Customer8316,22.29223147,70.79580285
Customer8317,22.30885092,73.20791064
Customer8318,23.07055,72.54292955
Customer8319,23.10585,72.57586
Customer8320,23.16752356,72.58518428
Customer8321,23.00863305,72.65804631
Customer8322,23.219145,72.65202583
Customer8323,22.69656704,72.876425
Customer8324,22.999655,72.66437641
Customer8325,21.197875,72.82969921
Customer8326,23.219145,72.65202583
Customer8327,23.03603001,72.52242996
Customer8328,20.362665,73.00192374
Customer8329,22.99232558,72.59446052
Customer8330,22.310425,73.16962076
Customer8331,22.296735,73.1975425
Customer8332,23.09258403,72.546535
Customer8333,21.514285,70.44713785
Customer8334,23.115735,72.58596506
Customer8335,23.09258403,72.546535
Customer8336,21.71726644,73.02094452
Customer8337,22.55765748,72.9637238
Customer8338,22.89449379,72.583545
Customer8339,23.02012253,72.67156628
Customer8340,22.321725,73.15459206
Customer8341,20.622325,72.92048
Customer8342,21.230995,72.81827432
Customer8343,21.197875,72.82969921
Customer8344,23.03629,72.56219
Customer8345,22.207465,70.75213429
Customer8346,23.02485,72.52212125
Customer8347,23.05912015,70.1299
Customer8348,23.02608242,72.57114369
Customer8349,23.06564001,72.63821003
Customer8350,21.23275,72.90516
Customer8351,23.083995,72.7343972
Customer8352,23.03649998,72.52664002
Customer8353,23.05912015,70.1299
Customer8354,22.98421,72.63029
Customer8355,21.239665,72.87918497
Customer8356,22.97391307,72.64024695
Customer8357,22.30494845,70.794965
Customer8358,23.08428999,72.68032004
Customer8359,22.54153121,72.97392746
Customer8360,23.05458,72.59698003
Customer8361,21.23659,72.9012099
Customer8362,21.19586,72.79743
Customer8363,22.27922845,70.7366
Customer8364,21.11966,72.76238582
Customer8365,20.26218696,72.87107
Customer8366,22.33745,73.22730619
Customer8367,23.01219112,72.66785498
Customer8368,22.24171,73.20038
Customer8369,23.06755,72.57334
Customer8370,22.254565,73.18609287
Customer8371,23.19902206,72.726395
Customer8372,22.26821501,73.19670998
Customer8373,23.00520844,72.578265
Customer8374,21.17482402,72.80343461
Customer8375,23.19902206,72.726395
Customer8376,23.08887072,72.598805
Customer8377,21.197875,72.82969921
Customer8378,21.372845,72.77655058
Customer8379,22.998145,72.50214921
Customer8380,22.999655,72.66437641
Customer8381,23.09551001,72.54719002
Customer8382,22.822865,70.74106918
Customer8383,24.16802,72.41583
Customer8384,22.93088261,72.44824904
Customer8385,22.98088232,72.63883911
Customer8386,23.24005421,72.50337218
Customer8387,21.768795,72.08120771
Customer8388,20.70631839,73.38101
Customer8389,22.29746,73.22460001
Customer8390,23.225335,72.62822221
Customer8391,23.16752356,72.58518428
Customer8392,21.185605,72.73465345
Customer8393,21.1517507,72.84274174
Customer8394,22.84476813,74.25394
Customer8395,20.82037104,70.86824231
Customer8396,22.246515,73.14897576
Customer8397,21.181335,72.83338661
Customer8398,23.083995,72.7343972
Customer8399,23.58390718,72.95648549
Customer8400,22.96236138,71.167005
Customer8401,23.03920515,72.50441594
Customer8402,23.024165,72.46689135
Customer8403,20.765895,72.97082039
Customer8404,23.58335,72.97640166
Customer8405,23.12695433,72.5715939
Customer8406,23.00570998,72.51401
Customer8407,23.02108,72.56197273
Customer8408,23.45128,73.33653546
Customer8409,23.15698746,72.82119
Customer8410,23.02621,72.56372
Customer8411,22.99786,72.63447
Customer8412,23.07958393,72.625505
Customer8413,23.09430333,72.56319
Customer8414,23.04588564,72.66719403
Customer8415,23.05452,72.5498
Customer8416,23.04548485,72.6098484
Customer8417,23.098255,69.97608353
Customer8418,22.26455,70.79126001
Customer8419,22.27222,73.19025457
Customer8420,22.485355,70.06275152
Customer8421,22.30978405,73.29334
Customer8422,23.05912015,70.1299
Customer8423,23.03945,72.59125
Customer8424,23.06603,72.64975
Customer8425,22.27922845,70.7366
Customer8426,23.219145,72.65202583
Customer8427,21.11966,72.76238582
Customer8428,23.225335,72.62822221
Customer8429,23.05569,72.53131
Customer8430,22.94498,72.59252
Customer8431,23.95961,72.98146367
Customer8432,22.99542,72.65902
Customer8433,21.20134032,72.84796558
Customer8434,23.10246031,72.53600871
Customer8435,22.99836,72.67142
Customer8436,20.947965,72.86557417
Customer8437,23.115735,72.58596506
Customer8438,23.06294,72.66316
Customer8439,21.23014686,72.926395
Customer8440,23.02686,72.52283
Customer8441,23.02081,72.58942143
Customer8442,22.30771436,73.10459
Customer8443,21.230995,72.81827432
Customer8444,23.16752356,72.58518428
Customer8445,23.15698746,72.82119
Customer8446,20.815305,73.02010395
Customer8447,23.58219,72.95835
Customer8448,22.73087217,72.87553
Customer8449,22.96680664,72.79609
Customer8450,21.770545,72.14123503
Customer8451,22.954905,72.5558565
Customer8452,23.09430333,72.56319
Customer8453,23.067595,72.57648997
Customer8454,22.30978405,73.29334
Customer8455,22.94498,72.59252
Customer8456,23.00474093,72.55638778
Customer8457,23.05475,72.66576
Customer8458,22.04494,73.12616
Customer8459,23.16752356,72.58518428
Customer8460,23.16903195,73.32972503
Customer8461,23.219145,72.65202583
Customer8462,23.17608242,72.65244
Customer8463,23.219145,72.65202583
Customer8464,22.99358306,72.51314147
Customer8465,23.02601,72.66304416
Customer8466,22.9065,72.23310076
Customer8467,23.05013001,72.56861337
Customer8468,22.96372,72.59013
Customer8469,23.08116,72.49837
Customer8470,23.083995,72.7343972
Customer8471,23.06416877,72.53266864
Customer8472,23.16752356,72.58518428
Customer8473,23.39744,72.82712874
Customer8474,22.71820314,70.84341593
Customer8475,23.05692938,72.61876338
Customer8476,23.16752356,72.58518428
Customer8477,22.69656704,72.876425
Customer8478,22.98459,72.52680333
Customer8479,22.81972651,72.965765
Customer8480,20.70631839,73.38101
Customer8481,23.09258403,72.546535
Customer8482,23.04922,72.58244
Customer8483,23.219145,72.65202583
Customer8484,23.083995,72.7343972
Customer8485,22.95689034,72.66175434
Customer8486,21.14112117,72.80311046
Customer8487,20.95110261,71.082055
Customer8488,22.310425,73.16962076
Customer8489,23.39744,72.82712874
Customer8490,23.19331464,72.53587939
Customer8491,23.02668178,72.65855559
Customer8492,21.71125,72.97892303
Customer8493,21.19379,72.79875
Customer8494,22.99773,72.60963
Customer8495,21.62243451,73.00948875
Customer8496,23.02081,72.58942143
Customer8497,23.11697986,72.58526146
Customer8498,21.274575,72.67398209
Customer8499,22.259565,72.09713123
Customer8500,21.20733,72.77332
Customer8501,22.308945,73.21518019
Customer8502,23.86075,72.20057174
Customer8503,24.09619319,71.58094
Customer8504,23.219145,72.65202583
Customer8505,23.22388,72.8006
Customer8506,22.55212,72.96396416
Customer8507,21.1773898,72.810285
Customer8508,22.94498,72.59252
Customer8509,23.04583001,72.56305998
Customer8510,22.32636553,73.17922
Customer8511,22.48829249,73.20091
Customer8512,21.68162967,72.98235173
Customer8513,21.75643946,72.18361633
Customer8514,23.02566,72.55385
Customer8515,21.75643946,72.18361633
Customer8516,21.76161002,73.46924
Customer8517,21.29806051,70.172325
Customer8518,21.19509582,72.77193501
Customer8519,21.19509582,72.77193501
Customer8520,23.05692938,72.61876338
Customer8521,23.01186,72.63871
Customer8522,22.32967999,73.15422002
Customer8523,22.84949006,70.81669603
Customer8524,22.84949006,70.81669603
Customer8525,23.0744461,72.65662051
Customer8526,23.0744461,72.65662051
Customer8527,22.98459,72.52680333
Customer8528,21.52414,70.45982
Customer8529,20.33085,72.93728
Customer8530,20.33085,72.93728
Customer8531,20.33085,72.93728
Customer8532,20.33085,72.93728
Customer8533,20.33085,72.93728
Customer8534,20.33085,72.93728
Customer8535,20.33085,72.93728
Customer8536,20.33085,72.93728
Customer8537,23.02233,72.53842
Customer8538,23.07943714,72.68753051
Customer8539,22.98187645,72.597975
Customer8540,23.03958706,72.505125
Customer8541,23.01228644,72.58000012
Customer8542,22.94092452,72.62245755
Customer8543,22.2753,73.1396964
Customer8544,22.999655,72.66437641
Customer8545,21.22471147,72.88798433
Customer8546,21.20066,72.79585
Customer8547,21.10297728,72.636365
Customer8548,21.63160668,72.98553972
Customer8549,23.39744,72.82712874
Customer8550,23.36861,72.56549122
Customer8551,23.06626037,72.55924549
Customer8552,23.377615,69.77227186
Customer8553,21.234865,73.00086546
Customer8554,21.50333757,70.45913898
Customer8555,23.07683833,72.572
Customer8556,23.07683833,72.572
Customer8557,23.07683833,72.572
Customer8558,23.05068863,72.66384376
Customer8559,20.362665,73.00192374
Customer8560,20.362665,73.00192374
Customer8561,23.0997,72.54285
Customer8562,23.07683833,72.572
Customer8563,23.07683833,72.572
Customer8564,23.07683833,72.572
Customer8565,23.07683833,72.572
Customer8566,23.07683833,72.572
Customer8567,23.07683833,72.572
Customer8568,23.07683833,72.572
Customer8569,21.22415,72.89955
Customer8570,23.07683833,72.572
Customer8571,23.07683833,72.572
Customer8572,23.07683833,72.572
Customer8573,23.07683833,72.572
Customer8574,23.07683833,72.572
Customer8575,23.07683833,72.572
Customer8576,23.07683833,72.572
Customer8577,23.07683833,72.572
Customer8578,23.07683833,72.572
Customer8579,23.07683833,72.572
Customer8580,23.07683833,72.572
Customer8581,23.07683833,72.572
Customer8582,22.99657124,72.60556562
Customer8583,22.99657124,72.60556562
Customer8584,22.703,73.10847
Customer8585,23.01058,72.65225
Customer8586,23.000865,72.55268816
Customer8587,22.822865,70.74106918
Customer8588,22.82843,72.35475
Customer8589,21.74609,72.9999
Customer8590,23.19331464,72.53587939
Customer8591,23.19331464,72.53587939
Customer8592,22.55542817,70.68443
Customer8593,21.1912674,72.81376232
Customer8594,21.1912674,72.81376232
Customer8595,22.55004,72.9645
Customer8596,21.23014686,72.926395
Customer8597,22.26022591,73.13395373
Customer8598,22.30148,73.16577
Customer8599,22.30148,73.16577
Customer8600,22.30148,73.16577
Customer8601,23.01000998,72.52080002
Customer8602,22.69474118,72.85343882
Customer8603,22.69656704,72.876425
Customer8604,20.46551547,72.881155
Customer8605,22.542275,72.89641239
Customer8606,21.24848296,72.960095
Customer8607,23.00527,72.45254
Customer8608,20.622325,72.92048
Customer8609,21.44717244,73.31689814
Customer8610,21.44717244,73.31689814
Customer8611,21.44717244,73.31689814
Customer8612,21.44717244,73.31689814
Customer8613,21.44717244,73.31689814
Customer8614,20.947965,72.86557417
Customer8615,23.05181652,72.48953445
Customer8616,22.99939,72.53882
Customer8617,22.95461485,72.64884
Customer8618,23.04588564,72.66719403
Customer8619,22.74016889,71.63070369
Customer8620,23.2528,72.48973
Customer8621,21.24848296,72.960095
Customer8622,21.71125,72.97892303
Customer8623,22.723235,71.58313512
Customer8624,22.24654379,73.1146857
Customer8625,23.2528,72.48973
Customer8626,23.05491,72.63833329
Customer8627,23.02601,72.66304416
Customer8628,22.47483,72.80021
Customer8629,23.02601,72.66304416
Customer8630,23.05491,72.63833329
Customer8631,21.24848296,72.960095
Customer8632,23.04050699,72.68655397
Customer8633,21.24848296,72.960095
Customer8634,23.061435,72.56146305
Customer8635,23.05380143,72.54649718
Customer8636,21.88364186,73.698147
Customer8637,23.10387859,72.60935871
Customer8638,23.02601,72.66304416
Customer8639,21.14153,72.87021382
Customer8640,21.88364186,73.698147
Customer8641,22.69656704,72.876425
Customer8642,21.93877842,69.68454662
Customer8643,22.12633,73.41101
Customer8644,23.09258403,72.546535
Customer8645,21.71125,72.97892303
Customer8646,23.06961998,72.54785998
Customer8647,23.14321506,72.77095792
Customer8648,21.19893,72.78336194
Customer8649,21.19809551,72.87532999
Customer8650,23.19331464,72.53587939
Customer8651,22.32636553,73.17922
Customer8652,21.306595,72.93697509
Customer8653,20.362665,73.00192374
Customer8654,23.04322,72.55711
Customer8655,23.223695,73.13989779
Customer8656,21.08255337,71.7466496
Customer8657,23.19331464,72.53587939
Customer8658,23.223695,73.13989779
Customer8659,23.18624811,72.64730127
Customer8660,23.377615,69.77227186
Customer8661,23.219145,72.65202583
Customer8662,23.10271,72.53747
Customer8663,23.14321506,72.77095792
Customer8664,23.04483649,72.665105
Customer8665,23.92571569,72.36376766
Customer8666,22.24527,73.65759
Customer8667,23.86118136,72.987905
Customer8668,23.04297855,72.58944171
Customer8669,23.10547843,72.66449653
Customer8670,23.06617018,72.68947494
Customer8671,23.08769784,72.58549959
Customer8672,23.19689268,72.60348447
Customer8673,23.11437626,72.54119399
Customer8674,22.94891,72.59391
Customer8675,23.219145,72.65202583
Customer8676,21.49766,70.12893
Customer8677,23.10547843,72.66449653
Customer8678,21.62243451,73.00948875
Customer8679,21.67423,73.02560707
Customer8680,23.3364474,72.69087814
Customer8681,21.46574784,72.95311347
Customer8682,21.68162967,72.98235173
Customer8683,21.1773898,72.810285
Customer8684,21.15684437,72.77476904
Customer8685,21.230995,72.81827432
Customer8686,22.98991,72.6053
Customer8687,21.770545,72.14123503
Customer8688,22.73675979,71.63184843
Customer8689,22.29462,70.80259
Customer8690,23.04483649,72.665105
Customer8691,23.377615,69.77227186
Customer8692,22.27222,73.19025457
Customer8693,23.083995,72.7343972
Customer8694,21.197875,72.82969921
Customer8695,22.27471,73.15161414
Customer8696,23.01000998,72.52080002
Customer8697,22.93088261,72.44824904
Customer8698,20.745325,73.81256941
Customer8699,22.347995,73.09162277
Customer8700,21.770545,72.14123503
Customer8701,22.30136999,70.76822846
Customer8702,21.75872609,72.12706937
Customer8703,21.770545,72.14123503
Customer8704,21.770545,72.14123503
Customer8705,22.98846895,70.050205
Customer8706,21.197495,72.87094145
Customer8707,22.590625,73.42575002
Customer8708,23.06968002,72.56596177
Customer8709,22.9788,72.49515
Customer8710,22.17029397,73.19209
Customer8711,22.99733001,72.60657999
Customer8712,22.28082693,73.1639554
Customer8713,22.396645,70.86639639
Customer8714,23.45128,73.33653546
Customer8715,22.296735,73.1975425
Customer8716,23.04483649,72.665105
Customer8717,23.05751,72.48768671
Customer8718,23.58335,72.97640166
Customer8719,23.60996,72.38547355
Customer8720,23.115735,72.58596506
Customer8721,23.51367102,72.98617513
Customer8722,23.18861,72.61721
Customer8723,21.19839849,72.7939306
Customer8724,21.23014686,72.926395
Customer8725,22.98618,72.6289
Customer8726,22.98618,72.6289
Customer8727,23.000865,72.55268816
Customer8728,23.10547843,72.66449653
Customer8729,21.145595,72.84126651
Customer8730,22.37336402,73.23366214
Customer8731,23.05141,72.61081474
Customer8732,21.23263,72.90477
Customer8733,23.16752356,72.58518428
Customer8734,21.197495,72.87094145
Customer8735,23.00164541,72.65868752
Customer8736,23.00782246,72.56455739
Customer8737,23.02485,72.52212125
Customer8738,23.16752356,72.58518428
Customer8739,21.25658,72.85472621
Customer8740,23.000865,72.55268816
Customer8741,23.02991,72.48723
Customer8742,21.185605,72.73465345
Customer8743,22.998145,72.50214921
Customer8744,21.22132927,72.87836378
Customer8745,23.13451385,72.55665088
Customer8746,20.947965,72.86557417
Customer8747,22.9891,72.62724
Customer8748,21.11966,72.76238582
Customer8749,23.07055,72.54292955
Customer8750,23.04704999,72.55713003
Customer8751,22.99687,72.65305
Customer8752,23.09894998,72.59896998
Customer8753,23.05750444,72.62194329
Customer8754,22.99914337,72.629515
Customer8755,23.06606762,72.6497599
Customer8756,22.9914035,72.57561405
Customer8757,23.05317,72.56980003
Customer8758,21.11966,72.76238582
Customer8759,23.16181133,72.46138969
Customer8760,23.70114034,72.54863711
Customer8761,23.70114034,72.54863711
Customer8762,23.05088999,72.65079001
Customer8763,22.98879,72.58352125
Customer8764,22.90711,72.76885
Customer8765,23.03526919,72.70073825
Customer8766,23.07352,72.55005998
Customer8767,22.999655,72.66437641
Customer8768,23.0129,72.67297
Customer8769,23.07018,72.65057
Customer8770,23.05813822,72.54817091
Customer8771,23.05867,72.53039
Customer8772,22.28744804,73.16897922
Customer8773,22.996025,72.60980038
Customer8774,22.954905,72.5558565
Customer8775,23.04471,72.60369
Customer8776,22.29735428,73.22435866
Customer8777,21.71125,72.97892303
Customer8778,22.822865,70.74106918
Customer8779,20.59666013,72.90389969
Customer8780,22.55212,72.96396416
Customer8781,23.0744461,72.65662051
Customer8782,23.04588564,72.66719403
Customer8783,23.098255,69.97608353
Customer8784,21.611715,73.02807393
Customer8785,23.05491,72.63833329
Customer8786,23.11697,72.55377
Customer8787,20.33085,72.93728
Customer8788,22.3230778,73.23776423
Customer8789,23.04677251,72.60464816
Customer8790,23.06613,72.67182
Customer8791,22.9855,72.61366
Customer8792,23.47302682,72.313395
Customer8793,21.69333,72.98159
Customer8794,21.274575,72.67398209
Customer8795,22.93088261,72.44824904
Customer8796,23.03489,72.66768
Customer8797,23.102,72.54247
Customer8798,22.954905,72.5558565
Customer8799,22.246515,73.14897576
Customer8800,23.12821514,72.55631976
Customer8801,22.9891,72.62724
Customer8802,23.061435,72.56146305
Customer8803,23.10167,72.5966
